pdb_code,filename,ref2015
6PYJ.pdb,pMHC_0062.pdb,-417.086204476475
6PYJ.pdb,pMHC_0063.pdb,-430.587773917
6PYJ.pdb,pMHC_0064.pdb,-176.081952199015
6PYJ.pdb,pMHC_0067.pdb,-275.650916684466
6PYJ.pdb,pMHC_0068.pdb,-444.398721795835
6PYJ.pdb,pMHC_0069.pdb,-453.448082977761
6PYJ.pdb,pMHC_0070.pdb,-464.305338500819
6PYJ.pdb,pMHC_0073.pdb,-159.972847862726
6PYJ.pdb,pMHC_0076.pdb,-437.569909736943
6PYJ.pdb,pMHC_0078.pdb,-457.414996251162
6PYJ.pdb,pMHC_0079.pdb,-322.768978392422
6PYJ.pdb,pMHC_0081.pdb,-147.647988212286
6PYJ.pdb,pMHC_0082.pdb,-124.564851924899
6PYJ.pdb,pMHC_0083.pdb,-448.706363122499
6PYJ.pdb,pMHC_0084.pdb,-469.153544693953
6PYJ.pdb,pMHC_0085.pdb,-451.272900074593
6PYJ.pdb,pMHC_0086.pdb,-438.545908173254
6PYJ.pdb,pMHC_0088.pdb,-425.213005278596
6PYJ.pdb,pMHC_0089.pdb,-454.154908529992
6PYJ.pdb,pMHC_0091.pdb,-429.761825544332
6PYJ.pdb,pMHC_0092.pdb,-327.227923632769
6PYJ.pdb,pMHC_0093.pdb,4895.42830589808
6PYJ.pdb,pMHC_0094.pdb,-442.931175467334
6PYJ.pdb,pMHC_0098.pdb,5424.81922649341
6PYJ.pdb,pMHC_0099.pdb,-459.355038760159
6PYL.pdb,pMHC_0000.pdb,-441.405889876776
6PYL.pdb,pMHC_0001.pdb,-437.986545274203
6PYL.pdb,pMHC_0002.pdb,-456.506377448458
6PYL.pdb,pMHC_0003.pdb,-431.332545534937
6PYL.pdb,pMHC_0004.pdb,-441.650349126454
6PYL.pdb,pMHC_0005.pdb,-444.246011263826
6PYL.pdb,pMHC_0006.pdb,-443.734562442346
6PYL.pdb,pMHC_0007.pdb,-443.234822198291
6PYL.pdb,pMHC_0008.pdb,-442.9884017006
6PYL.pdb,pMHC_0009.pdb,-435.029948120017
6PYL.pdb,pMHC_0010.pdb,-443.014541687946
6PYL.pdb,pMHC_0011.pdb,-432.206319372637
6PYL.pdb,pMHC_0012.pdb,-435.246071976122
6PYL.pdb,pMHC_0013.pdb,-435.923907693791
6PYL.pdb,pMHC_0014.pdb,-443.440208030777
6PYL.pdb,pMHC_0015.pdb,-442.747935056378
6PYL.pdb,pMHC_0016.pdb,-432.985393240707
6PYL.pdb,pMHC_0017.pdb,-433.416224157152
6PYL.pdb,pMHC_0018.pdb,-438.366548445416
6PYL.pdb,pMHC_0019.pdb,-446.015051531873
6PYL.pdb,pMHC_0020.pdb,-388.651703681186
6PYL.pdb,pMHC_0025.pdb,-256.327533505214
6PYL.pdb,pMHC_0026.pdb,-295.528240908523
6PYL.pdb,pMHC_0027.pdb,-309.035308680381
6PYL.pdb,pMHC_0028.pdb,-357.939915670093
6PYL.pdb,pMHC_0029.pdb,-397.412656461284
6PYL.pdb,pMHC_0030.pdb,-425.430732287933
6PYL.pdb,pMHC_0038.pdb,-335.988504270754
6PYL.pdb,pMHC_0042.pdb,-347.355498752545
6PYL.pdb,pMHC_0043.pdb,-362.054017859491
6PYL.pdb,pMHC_0052.pdb,-398.858512265144
6PYL.pdb,pMHC_0057.pdb,-282.224229260432
6PYL.pdb,pMHC_0058.pdb,-384.109668968656
6PYL.pdb,pMHC_0059.pdb,-335.212138033658
6PYL.pdb,pMHC_0061.pdb,-346.496961287761
6PYL.pdb,pMHC_0065.pdb,-347.677423925135
6PYL.pdb,pMHC_0070.pdb,-275.892254309971
6PYL.pdb,pMHC_0072.pdb,-364.992803411212
6PYL.pdb,pMHC_0073.pdb,-396.342156530264
6PYL.pdb,pMHC_0079.pdb,-384.346616645468
6PYL.pdb,pMHC_0080.pdb,-380.813256081061
6PYL.pdb,pMHC_0081.pdb,-372.460596931833
6PYL.pdb,pMHC_0084.pdb,-363.268250865747
6PYL.pdb,pMHC_0087.pdb,-402.266588344525
6PYL.pdb,pMHC_0088.pdb,-409.923986263486
6PYL.pdb,pMHC_0091.pdb,-383.925820040698
6PYL.pdb,pMHC_0094.pdb,-342.129823966543
6PYL.pdb,pMHC_0095.pdb,-377.606013640417
6PYL.pdb,pMHC_0099.pdb,-346.953661661663
6PYV.pdb,pMHC_0000.pdb,-433.198961895243
6PYV.pdb,pMHC_0001.pdb,-428.43233205565
6PYV.pdb,pMHC_0002.pdb,-423.238906695506
6PYV.pdb,pMHC_0003.pdb,-418.06985351715
6PYV.pdb,pMHC_0004.pdb,-439.89944522179
6PYV.pdb,pMHC_0005.pdb,-423.210160413747
6PYV.pdb,pMHC_0006.pdb,-420.627420875385
6PYV.pdb,pMHC_0007.pdb,-439.668574564321
6PYV.pdb,pMHC_0008.pdb,-421.500097612734
6PYV.pdb,pMHC_0009.pdb,-421.256100629163
6PYV.pdb,pMHC_0010.pdb,-425.66524699141
6PYV.pdb,pMHC_0011.pdb,-419.172400989721
6PYV.pdb,pMHC_0012.pdb,-411.928579486877
6PYV.pdb,pMHC_0013.pdb,-436.875294649877
6PYV.pdb,pMHC_0014.pdb,-418.930671319261
6PYV.pdb,pMHC_0015.pdb,-424.14522616
6PYV.pdb,pMHC_0016.pdb,-431.244709567252
6PYV.pdb,pMHC_0017.pdb,-418.87421575412
6PYV.pdb,pMHC_0018.pdb,-431.682024109581
6PYV.pdb,pMHC_0019.pdb,-429.557213358872
6PYV.pdb,pMHC_0033.pdb,-275.048790705254
6PYV.pdb,pMHC_0042.pdb,-347.38960857852
6PYV.pdb,pMHC_0076.pdb,-351.942668787513
6PYV.pdb,pMHC_0080.pdb,-332.763551824928
6PYV.pdb,pMHC_0083.pdb,-362.867758654234
6PYV.pdb,pMHC_0084.pdb,-393.453745922943
6PYV.pdb,pMHC_0092.pdb,-359.794861202872
6PYV.pdb,pMHC_0094.pdb,-348.601906173163
6PYV.pdb,pMHC_0095.pdb,-333.840022103996
6SS7.pdb,pMHC_0000.pdb,-466.026893713969
6SS7.pdb,pMHC_0001.pdb,-451.815065112795
6SS7.pdb,pMHC_0002.pdb,-450.999566353701
6SS7.pdb,pMHC_0003.pdb,-491.601640633213
6SS7.pdb,pMHC_0004.pdb,-467.918888257982
6SS7.pdb,pMHC_0005.pdb,-452.746035180638
6SS7.pdb,pMHC_0006.pdb,-466.01682291441
6SS7.pdb,pMHC_0007.pdb,-461.746544554373
6SS7.pdb,pMHC_0008.pdb,-465.919424207324
6SS7.pdb,pMHC_0009.pdb,-456.816379648431
6SS7.pdb,pMHC_0010.pdb,-494.645010034272
6SS7.pdb,pMHC_0011.pdb,-455.369255901501
6SS7.pdb,pMHC_0012.pdb,-453.332168445745
6SS7.pdb,pMHC_0013.pdb,-454.40434164216
6SS7.pdb,pMHC_0014.pdb,-461.053318613985
6SS7.pdb,pMHC_0015.pdb,-460.637392978415
6SS7.pdb,pMHC_0016.pdb,-456.492191008044
6SS7.pdb,pMHC_0017.pdb,-439.308982007072
6SS7.pdb,pMHC_0018.pdb,-460.983931516739
6SS7.pdb,pMHC_0019.pdb,-488.936424089645
6SS7.pdb,pMHC_0020.pdb,-360.582214461847
6SS7.pdb,pMHC_0021.pdb,-407.840152795793
6SS7.pdb,pMHC_0022.pdb,-426.680691148228
6SS7.pdb,pMHC_0023.pdb,-448.223336542787
6SS7.pdb,pMHC_0024.pdb,-427.460004138973
6SS7.pdb,pMHC_0025.pdb,-444.710113485856
6SS7.pdb,pMHC_0026.pdb,-376.165938624071
6SS7.pdb,pMHC_0027.pdb,-402.620416094544
6SS7.pdb,pMHC_0028.pdb,-397.860684597804
6SS7.pdb,pMHC_0029.pdb,-439.010237267323
6SS7.pdb,pMHC_0030.pdb,-378.632172428961
6SS7.pdb,pMHC_0031.pdb,-394.796347464751
6SS7.pdb,pMHC_0032.pdb,-429.046657729201
6SS7.pdb,pMHC_0033.pdb,-406.687246969075
6SS7.pdb,pMHC_0034.pdb,-448.804010593303
6SS7.pdb,pMHC_0035.pdb,-427.961572594276
6SS7.pdb,pMHC_0036.pdb,-425.844275469779
6SS7.pdb,pMHC_0037.pdb,-406.620675388711
6SS7.pdb,pMHC_0038.pdb,-424.770938070262
6SS7.pdb,pMHC_0040.pdb,-445.574908635734
6SS7.pdb,pMHC_0041.pdb,-444.329632296095
6SS7.pdb,pMHC_0042.pdb,-382.624242640513
6SS7.pdb,pMHC_0043.pdb,-419.344871341307
6SS7.pdb,pMHC_0044.pdb,-400.69117969199
6SS7.pdb,pMHC_0045.pdb,-411.54609296553
6SS7.pdb,pMHC_0046.pdb,-413.940429316133
6SS7.pdb,pMHC_0047.pdb,-420.487821251936
6SS7.pdb,pMHC_0048.pdb,-420.732764286487
6SS7.pdb,pMHC_0049.pdb,-446.937284326181
6SS7.pdb,pMHC_0050.pdb,-413.344357906253
6SS7.pdb,pMHC_0051.pdb,-372.442603872036
6SS7.pdb,pMHC_0052.pdb,-349.329504405969
6SS7.pdb,pMHC_0054.pdb,-425.720438449552
6SS7.pdb,pMHC_0055.pdb,-434.231365661754
6SS7.pdb,pMHC_0056.pdb,-444.658637886528
6SS7.pdb,pMHC_0057.pdb,-424.789408627544
6SS7.pdb,pMHC_0058.pdb,-401.392446222258
6SS7.pdb,pMHC_0059.pdb,-461.858028906695
6SS7.pdb,pMHC_0060.pdb,-380.75234286303
6SS7.pdb,pMHC_0061.pdb,-440.968134899549
6SS7.pdb,pMHC_0062.pdb,-434.945027450137
6SS7.pdb,pMHC_0064.pdb,-423.312082912031
6SS7.pdb,pMHC_0065.pdb,-407.360518363878
6SS7.pdb,pMHC_0066.pdb,-450.201292467769
6SS7.pdb,pMHC_0067.pdb,-369.859537683462
6SS7.pdb,pMHC_0068.pdb,-435.788069062103
6SS7.pdb,pMHC_0069.pdb,-399.870114951667
6SS7.pdb,pMHC_0070.pdb,-418.284861116305
6SS7.pdb,pMHC_0071.pdb,-413.304954191348
6SS7.pdb,pMHC_0072.pdb,-429.140976641319
6SS7.pdb,pMHC_0073.pdb,-404.936773646538
6SS7.pdb,pMHC_0074.pdb,-410.445968463513
6SS7.pdb,pMHC_0075.pdb,-409.987554236382
6SS7.pdb,pMHC_0076.pdb,-435.862463830288
6SS7.pdb,pMHC_0077.pdb,-378.312848055222
6SS7.pdb,pMHC_0078.pdb,-418.244129449507
6SS7.pdb,pMHC_0079.pdb,-424.75762854316
6SS7.pdb,pMHC_0080.pdb,-447.495769674575
6SS7.pdb,pMHC_0081.pdb,-419.713085286539
6SS7.pdb,pMHC_0082.pdb,-390.382776567571
6SS7.pdb,pMHC_0083.pdb,-375.409261552349
6SS7.pdb,pMHC_0084.pdb,-447.517166433991
6SS7.pdb,pMHC_0085.pdb,-432.071740333125
6SS7.pdb,pMHC_0086.pdb,-407.898487349167
6SS7.pdb,pMHC_0087.pdb,-424.412018801617
6SS7.pdb,pMHC_0088.pdb,-411.01686717819
6SS7.pdb,pMHC_0089.pdb,-386.364330665115
6SS7.pdb,pMHC_0090.pdb,-443.018429817182
6SS7.pdb,pMHC_0091.pdb,-429.845069314667
6SS7.pdb,pMHC_0093.pdb,-451.613272229378
6SS7.pdb,pMHC_0094.pdb,-379.004534088486
6SS7.pdb,pMHC_0095.pdb,-373.940272578202
6SS7.pdb,pMHC_0096.pdb,-409.457180906623
6SS7.pdb,pMHC_0097.pdb,-445.804454984824
6SS7.pdb,pMHC_0098.pdb,-408.675133594044
6SS7.pdb,pMHC_0099.pdb,-435.643753823468
6SS8.pdb,pMHC_0000.pdb,-447.942401936295
6SS8.pdb,pMHC_0001.pdb,-451.526227873052
6SS8.pdb,pMHC_0002.pdb,-443.798493865756
6SS8.pdb,pMHC_0003.pdb,-435.007321480234
6SS8.pdb,pMHC_0004.pdb,-453.297692384212
6SS8.pdb,pMHC_0005.pdb,-448.057926192601
6SS8.pdb,pMHC_0006.pdb,-454.715736661836
6SS8.pdb,pMHC_0007.pdb,-453.74757069608
6SS8.pdb,pMHC_0008.pdb,-444.771148133205
6SS8.pdb,pMHC_0009.pdb,-460.208469871267
6SS8.pdb,pMHC_0010.pdb,-483.637067530408
6SS8.pdb,pMHC_0011.pdb,-481.948705050977
6SS8.pdb,pMHC_0012.pdb,-444.963548335356
6SS8.pdb,pMHC_0013.pdb,-449.028474064613
6SS8.pdb,pMHC_0014.pdb,-476.714076428842
6SS8.pdb,pMHC_0015.pdb,-482.199139237418
6SS8.pdb,pMHC_0016.pdb,-452.820243177192
6SS8.pdb,pMHC_0017.pdb,-489.79904312897
6SS8.pdb,pMHC_0018.pdb,-453.649124114751
6SS8.pdb,pMHC_0019.pdb,-481.115844007044
6SS8.pdb,pMHC_0020.pdb,-386.957266365714
6SS8.pdb,pMHC_0021.pdb,-410.489845435111
6SS8.pdb,pMHC_0022.pdb,-411.378195880736
6SS8.pdb,pMHC_0023.pdb,-336.144621820349
6SS8.pdb,pMHC_0024.pdb,-437.682296433507
6SS8.pdb,pMHC_0025.pdb,-423.422862390215
6SS8.pdb,pMHC_0026.pdb,-414.171185787016
6SS8.pdb,pMHC_0027.pdb,-373.728903580001
6SS8.pdb,pMHC_0028.pdb,-396.569499149121
6SS8.pdb,pMHC_0029.pdb,-457.677927389044
6SS8.pdb,pMHC_0030.pdb,-430.384410285203
6SS8.pdb,pMHC_0032.pdb,-387.20029457763
6SS8.pdb,pMHC_0033.pdb,-411.525596641989
6SS8.pdb,pMHC_0034.pdb,-394.920148860607
6SS8.pdb,pMHC_0035.pdb,-406.373533621859
6SS8.pdb,pMHC_0038.pdb,-408.132614180169
6SS8.pdb,pMHC_0039.pdb,-367.515872857329
6SS8.pdb,pMHC_0040.pdb,-405.655908874566
6SS8.pdb,pMHC_0041.pdb,-355.236211977829
6SS8.pdb,pMHC_0042.pdb,-413.014929258222
6SS8.pdb,pMHC_0043.pdb,-380.676180662534
6SS8.pdb,pMHC_0044.pdb,-383.214672888283
6SS8.pdb,pMHC_0045.pdb,-442.010144139929
6SS8.pdb,pMHC_0046.pdb,-401.209390011378
6SS8.pdb,pMHC_0047.pdb,-298.498815586245
6SS8.pdb,pMHC_0048.pdb,-427.976496061951
6SS8.pdb,pMHC_0049.pdb,-383.387700635583
6SS8.pdb,pMHC_0050.pdb,-378.327663922737
6SS8.pdb,pMHC_0051.pdb,-398.929381348607
6SS8.pdb,pMHC_0052.pdb,-453.726153608227
6SS8.pdb,pMHC_0053.pdb,-425.555243194313
6SS8.pdb,pMHC_0054.pdb,-404.101479186801
6SS8.pdb,pMHC_0055.pdb,-396.853962591046
6SS8.pdb,pMHC_0056.pdb,-433.549216556834
6SS8.pdb,pMHC_0057.pdb,-314.881188414768
6SS8.pdb,pMHC_0058.pdb,-399.39313761259
6SS8.pdb,pMHC_0059.pdb,-341.539952929533
6SS8.pdb,pMHC_0060.pdb,-387.983338214102
6SS8.pdb,pMHC_0061.pdb,-432.028532046841
6SS8.pdb,pMHC_0062.pdb,-373.320227079496
6SS8.pdb,pMHC_0063.pdb,-424.744648788689
6SS8.pdb,pMHC_0064.pdb,-395.888466798215
6SS8.pdb,pMHC_0065.pdb,-435.429343868304
6SS8.pdb,pMHC_0066.pdb,-361.352662745607
6SS8.pdb,pMHC_0067.pdb,-430.644177744576
6SS8.pdb,pMHC_0068.pdb,-406.463824141226
6SS8.pdb,pMHC_0069.pdb,-399.74773542857
6SS8.pdb,pMHC_0070.pdb,-426.032209877294
6SS8.pdb,pMHC_0071.pdb,-379.861394947077
6SS8.pdb,pMHC_0073.pdb,-409.712212248301
6SS8.pdb,pMHC_0074.pdb,-410.573869041817
6SS8.pdb,pMHC_0075.pdb,-409.363764447523
6SS8.pdb,pMHC_0076.pdb,-415.995632899276
6SS8.pdb,pMHC_0077.pdb,-429.711990552044
6SS8.pdb,pMHC_0078.pdb,-429.780192813096
6SS8.pdb,pMHC_0079.pdb,-422.549028351429
6SS8.pdb,pMHC_0080.pdb,-427.003625063246
6SS8.pdb,pMHC_0081.pdb,-402.264880756655
6SS8.pdb,pMHC_0082.pdb,-425.273559976451
6SS8.pdb,pMHC_0083.pdb,-430.054975185015
6SS8.pdb,pMHC_0084.pdb,-388.433444245203
6SS8.pdb,pMHC_0085.pdb,-384.34185785941
6SS8.pdb,pMHC_0086.pdb,-418.961120331051
6SS8.pdb,pMHC_0087.pdb,-402.187818142022
6SS8.pdb,pMHC_0088.pdb,-395.869026640475
6SS8.pdb,pMHC_0089.pdb,-400.988593058968
6SS8.pdb,pMHC_0090.pdb,-411.418943882823
6SS8.pdb,pMHC_0091.pdb,-422.917483766515
6SS8.pdb,pMHC_0092.pdb,2342.54466791994
6SS8.pdb,pMHC_0093.pdb,-432.08967140769
6SS8.pdb,pMHC_0094.pdb,-407.91463219638
6SS8.pdb,pMHC_0095.pdb,-414.116351087421
6SS8.pdb,pMHC_0097.pdb,-456.229693834601
6SS8.pdb,pMHC_0098.pdb,-390.707767535523
6SS8.pdb,pMHC_0099.pdb,-390.777941013403
6SS9.pdb,pMHC_0000.pdb,-432.754724091344
6SS9.pdb,pMHC_0001.pdb,-444.365432887982
6SS9.pdb,pMHC_0002.pdb,-437.462440118855
6SS9.pdb,pMHC_0003.pdb,-444.204468057188
6SS9.pdb,pMHC_0004.pdb,-440.028045138288
6SS9.pdb,pMHC_0005.pdb,-438.452413913263
6SS9.pdb,pMHC_0006.pdb,-444.253320547188
6SS9.pdb,pMHC_0007.pdb,-435.975310273786
6SS9.pdb,pMHC_0008.pdb,-438.553022230883
6SS9.pdb,pMHC_0009.pdb,-440.838261038401
6SS9.pdb,pMHC_0010.pdb,-444.536707240177
6SS9.pdb,pMHC_0011.pdb,-442.470600365065
6SS9.pdb,pMHC_0012.pdb,-437.526406921589
6SS9.pdb,pMHC_0013.pdb,-438.304885187416
6SS9.pdb,pMHC_0014.pdb,-441.726706080456
6SS9.pdb,pMHC_0015.pdb,-443.780463528018
6SS9.pdb,pMHC_0016.pdb,-442.015518070418
6SS9.pdb,pMHC_0017.pdb,-435.359448136538
6SS9.pdb,pMHC_0018.pdb,-443.076213195445
6SS9.pdb,pMHC_0019.pdb,-440.501260288216
6SS9.pdb,pMHC_0020.pdb,-396.511787311974
6SS9.pdb,pMHC_0022.pdb,12.010130507738
6SS9.pdb,pMHC_0023.pdb,-369.167278155404
6SS9.pdb,pMHC_0025.pdb,-411.973053581507
6SS9.pdb,pMHC_0026.pdb,-362.023379503631
6SS9.pdb,pMHC_0027.pdb,-380.362564504511
6SS9.pdb,pMHC_0028.pdb,-393.335775285049
6SS9.pdb,pMHC_0029.pdb,-400.211423151299
6SS9.pdb,pMHC_0032.pdb,-377.092840374999
6SS9.pdb,pMHC_0033.pdb,-397.250751737842
6SS9.pdb,pMHC_0036.pdb,-383.70397008006
6SS9.pdb,pMHC_0037.pdb,-410.652797092183
6SS9.pdb,pMHC_0038.pdb,-388.990021195055
6SS9.pdb,pMHC_0039.pdb,-404.579793051196
6SS9.pdb,pMHC_0040.pdb,-365.606891128346
6SS9.pdb,pMHC_0043.pdb,-390.128947159136
6SS9.pdb,pMHC_0045.pdb,-378.959747885293
6SS9.pdb,pMHC_0048.pdb,-382.173343052008
6SS9.pdb,pMHC_0050.pdb,-412.011324169757
6SS9.pdb,pMHC_0052.pdb,-365.794551808729
6SS9.pdb,pMHC_0053.pdb,-376.032161030218
6SS9.pdb,pMHC_0054.pdb,-338.352139756429
6SS9.pdb,pMHC_0055.pdb,-394.766267342459
6SS9.pdb,pMHC_0056.pdb,-322.26010473452
6SS9.pdb,pMHC_0057.pdb,-344.765418460476
6SS9.pdb,pMHC_0059.pdb,-403.711162131502
6SS9.pdb,pMHC_0060.pdb,-374.109078586521
6SS9.pdb,pMHC_0063.pdb,-331.255360617704
6SS9.pdb,pMHC_0066.pdb,-380.494373369109
6SS9.pdb,pMHC_0068.pdb,-372.331832617773
6SS9.pdb,pMHC_0069.pdb,-349.650082141557
6SS9.pdb,pMHC_0070.pdb,-373.586108497397
6SS9.pdb,pMHC_0072.pdb,-324.8286522244
6SS9.pdb,pMHC_0073.pdb,-416.861278136758
6SS9.pdb,pMHC_0074.pdb,-394.682929245375
6SS9.pdb,pMHC_0077.pdb,-389.366822590658
6SS9.pdb,pMHC_0078.pdb,-371.127694112816
6SS9.pdb,pMHC_0079.pdb,-368.840370441849
6SS9.pdb,pMHC_0081.pdb,-395.258875766617
6SS9.pdb,pMHC_0085.pdb,-424.556625665804
6SS9.pdb,pMHC_0086.pdb,-354.371985413965
6SS9.pdb,pMHC_0088.pdb,-418.788189860072
6SS9.pdb,pMHC_0089.pdb,-387.653551253971
6SS9.pdb,pMHC_0091.pdb,-393.754100566943
6SS9.pdb,pMHC_0092.pdb,-397.130691325222
6SS9.pdb,pMHC_0095.pdb,-381.193838205532
6SSA.pdb,pMHC_0000.pdb,-295.108190928547
6SSA.pdb,pMHC_0001.pdb,-295.009342350689
6SSA.pdb,pMHC_0002.pdb,-273.114180718695
6SSA.pdb,pMHC_0003.pdb,-263.343806792632
6SSA.pdb,pMHC_0004.pdb,-290.033685008583
6SSA.pdb,pMHC_0005.pdb,-274.483887310795
6SSA.pdb,pMHC_0006.pdb,-273.777850372149
6SSA.pdb,pMHC_0007.pdb,-278.779687137563
6SSA.pdb,pMHC_0008.pdb,-274.603441739469
6SSA.pdb,pMHC_0009.pdb,-274.044554832677
6SSA.pdb,pMHC_0010.pdb,-275.832632251078
6SSA.pdb,pMHC_0011.pdb,-271.727297141188
6SSA.pdb,pMHC_0012.pdb,-268.999027711809
6SSA.pdb,pMHC_0013.pdb,-266.710680492234
6SSA.pdb,pMHC_0014.pdb,-277.656837722972
6SSA.pdb,pMHC_0015.pdb,-277.916864673601
6SSA.pdb,pMHC_0016.pdb,-278.636177166933
6SSA.pdb,pMHC_0017.pdb,-268.093854012858
6SSA.pdb,pMHC_0018.pdb,-274.89161595469
6SSA.pdb,pMHC_0019.pdb,-273.473114270717
6SSA.pdb,pMHC_0022.pdb,-247.700222270677
6SSA.pdb,pMHC_0024.pdb,-227.629041209028
6SSA.pdb,pMHC_0026.pdb,-154.784054075046
6SSA.pdb,pMHC_0028.pdb,-160.064436561256
6SSA.pdb,pMHC_0030.pdb,-234.640970191676
6SSA.pdb,pMHC_0032.pdb,-219.128128162619
6SSA.pdb,pMHC_0033.pdb,-199.775378091217
6SSA.pdb,pMHC_0036.pdb,-182.913600142889
6SSA.pdb,pMHC_0042.pdb,-223.361973223764
6SSA.pdb,pMHC_0044.pdb,-214.017674185921
6SSA.pdb,pMHC_0048.pdb,-227.517400076814
6SSA.pdb,pMHC_0052.pdb,-196.86343867698
6SSA.pdb,pMHC_0053.pdb,-218.67780258145
6SSA.pdb,pMHC_0054.pdb,-257.105771355746
6SSA.pdb,pMHC_0056.pdb,-247.414851206937
6SSA.pdb,pMHC_0057.pdb,-216.741722399075
6SSA.pdb,pMHC_0063.pdb,-192.545178285266
6SSA.pdb,pMHC_0064.pdb,-192.33121356174
6SSA.pdb,pMHC_0068.pdb,-227.333416128441
6SSA.pdb,pMHC_0069.pdb,-163.944731129975
6SSA.pdb,pMHC_0071.pdb,-208.24219146143
6SSA.pdb,pMHC_0072.pdb,-180.982513773436
6SSA.pdb,pMHC_0079.pdb,-238.953121595522
6SSA.pdb,pMHC_0080.pdb,-233.494458012915
6SSA.pdb,pMHC_0085.pdb,-225.111924865693
6SSA.pdb,pMHC_0086.pdb,-172.394839999173
6SSA.pdb,pMHC_0087.pdb,-227.238209998993
6SSA.pdb,pMHC_0088.pdb,-196.382025787342
6SSA.pdb,pMHC_0095.pdb,-224.133120477178
6SSA.pdb,pMHC_0099.pdb,-263.704395364549
6TRN.pdb,pMHC_0000.pdb,-442.603654538674
6TRN.pdb,pMHC_0001.pdb,-439.283142119847
6TRN.pdb,pMHC_0002.pdb,-437.913811488407
6TRN.pdb,pMHC_0003.pdb,-438.884300975331
6TRN.pdb,pMHC_0004.pdb,-439.036583456501
6TRN.pdb,pMHC_0005.pdb,-430.35039689829
6TRN.pdb,pMHC_0006.pdb,-437.140718858418
6TRN.pdb,pMHC_0007.pdb,-434.197711050048
6TRN.pdb,pMHC_0008.pdb,-439.550990946904
6TRN.pdb,pMHC_0009.pdb,-443.64580958598
6TRN.pdb,pMHC_0010.pdb,-439.545674152519
6TRN.pdb,pMHC_0011.pdb,-443.711552530197
6TRN.pdb,pMHC_0013.pdb,-434.208816212668
6TRN.pdb,pMHC_0014.pdb,-438.910042878624
6TRN.pdb,pMHC_0015.pdb,-437.151496473757
6TRN.pdb,pMHC_0016.pdb,-447.553594756421
6TRN.pdb,pMHC_0017.pdb,-440.988430331994
6TRN.pdb,pMHC_0018.pdb,-436.978291143833
6TRN.pdb,pMHC_0019.pdb,-447.018581253916
6TRN.pdb,pMHC_0026.pdb,-339.685759358475
6TRN.pdb,pMHC_0031.pdb,-342.560074326851
6TRN.pdb,pMHC_0033.pdb,22.179490307867
6TRN.pdb,pMHC_0042.pdb,-398.421019733638
6TRN.pdb,pMHC_0083.pdb,-237.864639451444
6TRN.pdb,pMHC_0085.pdb,-289.542014402774
6TRN.pdb,pMHC_0090.pdb,-326.594703609502
6TRN.pdb,pMHC_0097.pdb,217.796238376191
6UJ8.pdb,pMHC_0000.pdb,-424.441491877659
6UJ8.pdb,pMHC_0001.pdb,-422.015980255435
6UJ8.pdb,pMHC_0002.pdb,-416.473902014261
6UJ8.pdb,pMHC_0003.pdb,-420.676146879399
6UJ8.pdb,pMHC_0004.pdb,-422.255650340439
6UJ8.pdb,pMHC_0005.pdb,-419.759872677786
6UJ8.pdb,pMHC_0006.pdb,-419.848467663298
6UJ8.pdb,pMHC_0007.pdb,-422.704188996165
6UJ8.pdb,pMHC_0008.pdb,-425.660108058145
6UJ8.pdb,pMHC_0009.pdb,-416.508462422429
6UJ8.pdb,pMHC_0010.pdb,-423.219808047998
6UJ8.pdb,pMHC_0011.pdb,-422.844281870564
6UJ8.pdb,pMHC_0012.pdb,-423.558468395215
6UJ8.pdb,pMHC_0013.pdb,-425.458710587578
6UJ8.pdb,pMHC_0014.pdb,-419.528586331152
6UJ8.pdb,pMHC_0015.pdb,-422.924601447196
6UJ8.pdb,pMHC_0016.pdb,-424.851960826277
6UJ8.pdb,pMHC_0017.pdb,-424.766798189216
6UJ8.pdb,pMHC_0018.pdb,-419.667224947854
6UJ8.pdb,pMHC_0019.pdb,-417.61951434271
6UJ8.pdb,pMHC_0020.pdb,-395.426333552947
6UJ8.pdb,pMHC_0021.pdb,-383.519085998094
6UJ8.pdb,pMHC_0022.pdb,-363.678554987922
6UJ8.pdb,pMHC_0024.pdb,-342.719893706269
6UJ8.pdb,pMHC_0027.pdb,-354.562136986971
6UJ8.pdb,pMHC_0028.pdb,-395.764431073135
6UJ8.pdb,pMHC_0031.pdb,-337.780475777413
6UJ8.pdb,pMHC_0034.pdb,-378.717984589983
6UJ8.pdb,pMHC_0035.pdb,-372.835339121658
6UJ8.pdb,pMHC_0037.pdb,-323.642274262145
6UJ8.pdb,pMHC_0038.pdb,-370.165360740695
6UJ8.pdb,pMHC_0041.pdb,-335.763694786067
6UJ8.pdb,pMHC_0042.pdb,-307.467469010502
6UJ8.pdb,pMHC_0044.pdb,-391.520461194959
6UJ8.pdb,pMHC_0045.pdb,-338.71113371022
6UJ8.pdb,pMHC_0053.pdb,-389.335057571183
6UJ8.pdb,pMHC_0056.pdb,-306.556412082017
6UJ8.pdb,pMHC_0060.pdb,-369.652720166071
6UJ8.pdb,pMHC_0064.pdb,-362.880305694747
6UJ8.pdb,pMHC_0065.pdb,-383.15074182443
6UJ8.pdb,pMHC_0070.pdb,-381.024478422792
6UJ8.pdb,pMHC_0071.pdb,-354.438107580592
6UJ8.pdb,pMHC_0077.pdb,-386.632805988199
