pdb_code,filename,vina,vinardo
6JTN.pdb,pMHC_0060.pdb,-19.97913,-14.42378
6JTN.pdb,pMHC_0098.pdb,-18.8276,-14.80399
6JTN.pdb,pMHC_0083.pdb,-18.97786,-15.52255
6JTN.pdb,pMHC_0056.pdb,-19.24207,-14.92302
6JTN.pdb,pMHC_0062.pdb,-16.86594,-12.03144
6JTN.pdb,pMHC_0061.pdb,-19.26048,-15.0084
6JTN.pdb,pMHC_0038.pdb,-20.82851,-17.29851
6JTN.pdb,pMHC_0072.pdb,-21.30377,-16.88224
6JTN.pdb,pMHC_0053.pdb,-18.03639,-12.83738
6JTN.pdb,pMHC_0005.pdb,-21.2966,-16.53652
6JTN.pdb,pMHC_0012.pdb,-20.6414,-15.99292
6JTN.pdb,pMHC_0034.pdb,-19.00627,-14.4003
6JTN.pdb,pMHC_0031.pdb,-19.60687,-14.30213
6JTN.pdb,pMHC_0078.pdb,-18.56553,-14.07766
6JTN.pdb,pMHC_0051.pdb,-18.60588,-13.3394
6JTN.pdb,pMHC_0067.pdb,-17.81163,-12.284
6JTN.pdb,pMHC_0001.pdb,-21.01825,-16.30031
6JTN.pdb,pMHC_0080.pdb,-18.1738,-11.59853
6JTN.pdb,pMHC_0015.pdb,-20.61058,-15.90304
6JTN.pdb,pMHC_0020.pdb,-19.98429,-16.31255
6JTN.pdb,pMHC_0071.pdb,-19.9239,-15.33961
6JTN.pdb,pMHC_0027.pdb,-19.90942,-15.03296
6JTN.pdb,pMHC_0079.pdb,-17.45173,-13.87572
6JTN.pdb,pMHC_0090.pdb,-18.67501,-14.17411
6JTN.pdb,pMHC_0085.pdb,-18.06459,-13.70163
6JTN.pdb,pMHC_0066.pdb,-18.29618,-13.9778
6JTN.pdb,pMHC_0021.pdb,-19.52403,-14.64087
6JTN.pdb,pMHC_0049.pdb,-20.02193,-13.65083
6JTN.pdb,pMHC_0099.pdb,-18.05256,-13.82425
6JTN.pdb,pMHC_0039.pdb,-18.47572,-14.00005
6JTN.pdb,pMHC_0024.pdb,-18.61112,-14.27495
6JTN.pdb,pMHC_0017.pdb,-20.92551,-16.27242
6JTN.pdb,pMHC_0047.pdb,-21.21956,-17.10122
6JTN.pdb,pMHC_0009.pdb,-21.14227,-16.41592
6JTN.pdb,pMHC_0063.pdb,-18.01416,-13.53487
6JTN.pdb,pMHC_0007.pdb,-21.10321,-16.39819
6JTN.pdb,pMHC_0076.pdb,-19.95102,-15.59197
6JTN.pdb,pMHC_0028.pdb,-19.60604,-15.62304
6JTO.pdb,pMHC_0087.pdb,-17.96709,-13.8383
6JTO.pdb,pMHC_0084.pdb,-18.53197,-15.56042
6JTO.pdb,pMHC_0092.pdb,-15.89709,-12.41067
6JTO.pdb,pMHC_0050.pdb,-18.55441,-15.69383
6JTO.pdb,pMHC_0019.pdb,-20.52724,-18.62014
6JTO.pdb,pMHC_0091.pdb,-19.59521,-15.80931
6JTO.pdb,pMHC_0016.pdb,-20.7207,-18.81654
6JTO.pdb,pMHC_0018.pdb,-20.66727,-18.87926
6JTO.pdb,pMHC_0045.pdb,-18.7094,-15.69427
6JTO.pdb,pMHC_0089.pdb,-19.18144,-16.20839
6JTO.pdb,pMHC_0029.pdb,-19.72971,-16.649
6JTO.pdb,pMHC_0082.pdb,-17.02059,-14.246
6JTO.pdb,pMHC_0000.pdb,-20.63372,-18.81945
6JTO.pdb,pMHC_0094.pdb,-17.87234,-14.26713
6JTO.pdb,pMHC_0042.pdb,-20.31474,-16.65257
6JTO.pdb,pMHC_0037.pdb,-19.74465,-14.95558
6JTO.pdb,pMHC_0022.pdb,-20.13156,-17.60834
6JTO.pdb,pMHC_0065.pdb,-17.81606,-15.13995
6JTO.pdb,pMHC_0073.pdb,-16.79607,-15.87369
6JTO.pdb,pMHC_0004.pdb,-20.73979,-18.9133
6JTO.pdb,pMHC_0013.pdb,-20.98794,-18.93391
6JTO.pdb,pMHC_0069.pdb,-21.87871,-18.40829
6JTO.pdb,pMHC_0023.pdb,-18.66558,-16.13833
6JTO.pdb,pMHC_0026.pdb,-19.57687,-16.88578
6JTO.pdb,pMHC_0008.pdb,-20.78742,-18.96778
6JTO.pdb,pMHC_0011.pdb,-20.57646,-18.67277
6JTO.pdb,pMHC_0054.pdb,-17.69226,-13.50086
6JTO.pdb,pMHC_0025.pdb,-18.98534,-16.4029
6JTO.pdb,pMHC_0044.pdb,-18.69389,-15.37606
6JTO.pdb,pMHC_0088.pdb,-15.57558,-13.19585
6JTO.pdb,pMHC_0002.pdb,-20.4387,-18.67298
6JTO.pdb,pMHC_0081.pdb,-17.82567,-14.64525
6JTO.pdb,pMHC_0055.pdb,-18.62368,-15.73001
6JTO.pdb,pMHC_0075.pdb,-18.4943,-15.65798
6JTO.pdb,pMHC_0033.pdb,-18.40162,-15.6679
6JTO.pdb,pMHC_0057.pdb,-17.98856,-15.25813
6JTO.pdb,pMHC_0036.pdb,-19.29193,-16.35613
6JTO.pdb,pMHC_0010.pdb,-20.90252,-18.49392
6JTO.pdb,pMHC_0058.pdb,-17.5793,-14.85438
6JTO.pdb,pMHC_0064.pdb,-17.65216,-14.17241
6JTO.pdb,pMHC_0074.pdb,-17.9839,-14.98269
6JTO.pdb,pMHC_0003.pdb,-20.51397,-18.64359
6JTO.pdb,pMHC_0048.pdb,-17.82263,-13.40907
6JTO.pdb,pMHC_0070.pdb,-16.15867,-12.89423
6JTO.pdb,pMHC_0006.pdb,-20.90374,-18.97836
6JTO.pdb,pMHC_0052.pdb,-20.25959,-16.4068
6JTO.pdb,pMHC_0032.pdb,-17.53521,-14.70128
6JTO.pdb,pMHC_0043.pdb,-18.16907,-14.92801
6JTO.pdb,pMHC_0059.pdb,-17.49903,-14.82897
6JTO.pdb,pMHC_0014.pdb,-20.27308,-18.44174
6JTO.pdb,pMHC_0086.pdb,-15.05199,-13.29316
6JTO.pdb,pMHC_0060.pdb,-19.4575,-16.32616
6JTO.pdb,pMHC_0077.pdb,-21.70991,-19.46658
6JTO.pdb,pMHC_0062.pdb,-16.12693,-12.92726
6JTO.pdb,pMHC_0061.pdb,-18.23273,-14.66094
6JTO.pdb,pMHC_0038.pdb,-19.70911,-16.03224
6JTO.pdb,pMHC_0072.pdb,-19.72013,-17.06982
6JTO.pdb,pMHC_0053.pdb,-20.65692,-17.20894
6JTO.pdb,pMHC_0005.pdb,-20.96786,-18.97233
6JTO.pdb,pMHC_0040.pdb,-17.64033,-14.69416
6JTO.pdb,pMHC_0012.pdb,-20.80955,-18.98623
6JTO.pdb,pMHC_0034.pdb,-17.53127,-14.04466
6JTO.pdb,pMHC_0031.pdb,-17.70186,-13.58029
6JTO.pdb,pMHC_0095.pdb,-18.48723,-14.80635
6JTO.pdb,pMHC_0078.pdb,-17.25798,-14.39626
6JTO.pdb,pMHC_0030.pdb,-18.4926,-15.48822
6JTO.pdb,pMHC_0051.pdb,-17.3722,-13.72447
6JTO.pdb,pMHC_0001.pdb,-20.99166,-18.9819
6JTO.pdb,pMHC_0080.pdb,-15.19603,-12.60582
6JTO.pdb,pMHC_0015.pdb,-21.0103,-18.99157
6JTO.pdb,pMHC_0020.pdb,-19.04372,-16.4516
6JTO.pdb,pMHC_0071.pdb,-16.69198,-13.87184
6JTO.pdb,pMHC_0027.pdb,-17.99239,-15.5495
6JTO.pdb,pMHC_0079.pdb,-17.26557,-14.88098
6JTO.pdb,pMHC_0090.pdb,-17.92284,-15.17344
6JTO.pdb,pMHC_0085.pdb,-17.38949,-14.574
6JTO.pdb,pMHC_0066.pdb,-16.95558,-14.38739
6JTO.pdb,pMHC_0021.pdb,-18.25845,-15.09591
6JTO.pdb,pMHC_0049.pdb,-18.18871,-13.8957
6JTO.pdb,pMHC_0099.pdb,-16.46799,-14.33321
6JTO.pdb,pMHC_0024.pdb,-19.2743,-16.34616
6JTO.pdb,pMHC_0017.pdb,-20.40891,-18.57815
6JTO.pdb,pMHC_0047.pdb,-18.64453,-15.06262
6JTO.pdb,pMHC_0068.pdb,-19.15907,-17.23711
6JTO.pdb,pMHC_0041.pdb,-16.8676,-14.40619
6JTO.pdb,pMHC_0009.pdb,-20.56371,-18.74645
6JTO.pdb,pMHC_0063.pdb,-18.54604,-14.96216
6JTO.pdb,pMHC_0007.pdb,-20.98458,-18.99661
6JTO.pdb,pMHC_0028.pdb,-18.54677,-15.02284
6JTP.pdb,pMHC_108.pdb,-19.64629,-15.16381
6JTP.pdb,pMHC_008.pdb,-18.54816,-14.54743
6JTP.pdb,pMHC_101.pdb,-19.60742,-15.10802
6JTP.pdb,pMHC_115.pdb,-17.93404,-14.71951
6JTP.pdb,pMHC_030.pdb,-14.56365,-10.13696
6JTP.pdb,pMHC_032.pdb,-17.40554,-12.63999
6JTP.pdb,pMHC_047.pdb,-18.2555,-14.32251
6JTP.pdb,pMHC_045.pdb,-17.80591,-13.53671
6JTP.pdb,pMHC_011.pdb,-18.13826,-13.51618
6JTP.pdb,pMHC_042.pdb,-16.72646,-12.87422
6JTP.pdb,pMHC_102.pdb,-19.06096,-14.55738
6JTP.pdb,pMHC_041.pdb,-18.03053,-13.50748
6JTP.pdb,pMHC_023.pdb,-17.77968,-14.66638
6JTP.pdb,pMHC_107.pdb,-19.28903,-14.95631
6JTP.pdb,pMHC_048.pdb,-14.34432,-10.45556
6JTP.pdb,pMHC_004.pdb,-18.69618,-14.60867
6JTP.pdb,pMHC_038.pdb,-16.30772,-11.96267
6JTP.pdb,pMHC_018.pdb,-17.54724,-13.83069
6JTP.pdb,pMHC_040.pdb,-19.13334,-13.58681
6JTP.pdb,pMHC_026.pdb,-17.1283,-13.01933
6JTP.pdb,pMHC_007.pdb,-18.88688,-14.78947
6JTP.pdb,pMHC_128.pdb,-17.96761,-14.72679
6JTP.pdb,pMHC_027.pdb,-17.84157,-15.51241
6JTP.pdb,pMHC_036.pdb,-15.40205,-12.6063
6JTP.pdb,pMHC_148.pdb,-17.30988,-14.06375
6JTP.pdb,pMHC_013.pdb,-15.66359,-13.1122
6JTP.pdb,pMHC_106.pdb,-18.80073,-14.23189
6JTP.pdb,pMHC_006.pdb,-19.19761,-14.78553
6JTP.pdb,pMHC_024.pdb,-17.9209,-13.62416
6JTP.pdb,pMHC_105.pdb,-18.96462,-14.46
6JTP.pdb,pMHC_103.pdb,-19.98884,-15.51711
6JTP.pdb,pMHC_100.pdb,-19.21045,-14.6288
6JTP.pdb,pMHC_034.pdb,-16.55836,-11.8514
6JTP.pdb,pMHC_037.pdb,-17.17949,-13.55868
6JTP.pdb,pMHC_025.pdb,-16.17283,-11.57037
6JTP.pdb,pMHC_020.pdb,-17.46704,-13.72182
6JTP.pdb,pMHC_120.pdb,-17.06207,-13.75711
6JTP.pdb,pMHC_143.pdb,-16.69095,-13.35629
6JTP.pdb,pMHC_022.pdb,-16.90419,-14.31478
6JTP.pdb,pMHC_112.pdb,-17.52785,-14.04146
6JTP.pdb,pMHC_001.pdb,-18.77658,-14.81592
6JTP.pdb,pMHC_134.pdb,-17.83123,-14.45751
6JTP.pdb,pMHC_005.pdb,-18.78503,-14.90357
6JTP.pdb,pMHC_049.pdb,-19.56457,-16.32621
6JTP.pdb,pMHC_002.pdb,-18.89829,-15.03596
6JTP.pdb,pMHC_014.pdb,-14.74031,-10.04504
6JTP.pdb,pMHC_130.pdb,-17.10654,-13.57762
6JTP.pdb,pMHC_109.pdb,-18.43495,-14.03315
6JTP.pdb,pMHC_000.pdb,-19.11183,-14.83788
6JTP.pdb,pMHC_009.pdb,-18.53206,-14.47738
6JTP.pdb,pMHC_012.pdb,-16.56228,-12.51633
6JTP.pdb,pMHC_010.pdb,-16.45752,-12.77143
6JTP.pdb,pMHC_003.pdb,-18.73114,-14.51867
6JTP.pdb,pMHC_131.pdb,-16.16954,-12.1378
6JTP.pdb,pMHC_104.pdb,-19.66227,-15.19307
6JTP.pdb,pMHC_015.pdb,-17.52137,-14.288
6KWK.pdb,pMHC_0019.pdb,-17.91433,-13.48916
6KWK.pdb,pMHC_0016.pdb,-17.80753,-13.22801
6KWK.pdb,pMHC_0018.pdb,-18.03236,-13.54506
6KWK.pdb,pMHC_0000.pdb,-17.8776,-13.44736
6KWK.pdb,pMHC_0004.pdb,-18.10631,-13.42986
6KWK.pdb,pMHC_0013.pdb,-18.01646,-13.54666
6KWK.pdb,pMHC_0008.pdb,-18.09175,-13.54936
6KWK.pdb,pMHC_0011.pdb,-18.03273,-13.73946
6KWK.pdb,pMHC_0002.pdb,-18.00976,-13.50558
6KWK.pdb,pMHC_0010.pdb,-17.90902,-13.42169
6KWK.pdb,pMHC_0003.pdb,-17.89176,-13.38763
6KWK.pdb,pMHC_0006.pdb,-17.98099,-13.55311
6KWK.pdb,pMHC_0014.pdb,-17.87513,-13.50128
6KWK.pdb,pMHC_0005.pdb,-18.09547,-13.4679
6KWK.pdb,pMHC_0012.pdb,-17.96033,-13.44091
6KWK.pdb,pMHC_0001.pdb,-17.94447,-13.45015
6KWK.pdb,pMHC_0015.pdb,-17.98406,-13.55392
6KWK.pdb,pMHC_0017.pdb,-17.79332,-13.36648
6KWK.pdb,pMHC_0009.pdb,-17.60749,-13.11972
6KWK.pdb,pMHC_0007.pdb,-17.92619,-13.48959
6KWN.pdb,pMHC_0019.pdb,-27.5992,-23.49907
6KWN.pdb,pMHC_0016.pdb,-27.54215,-23.51155
6KWN.pdb,pMHC_0018.pdb,-27.42597,-23.5433
6KWN.pdb,pMHC_0000.pdb,-27.61133,-23.57077
6KWN.pdb,pMHC_0022.pdb,-22.2438,-16.3163
6KWN.pdb,pMHC_0004.pdb,-27.55536,-23.61188
6KWN.pdb,pMHC_0013.pdb,-27.4915,-23.45203
6KWN.pdb,pMHC_0008.pdb,-27.48197,-23.51054
6KWN.pdb,pMHC_0011.pdb,-27.48068,-23.48218
6KWN.pdb,pMHC_0002.pdb,-27.51485,-23.48972
6KWN.pdb,pMHC_0010.pdb,-27.38246,-23.48882
6KWN.pdb,pMHC_0003.pdb,-27.45815,-23.44801
6KWN.pdb,pMHC_0006.pdb,-27.57046,-23.45311
6KWN.pdb,pMHC_0014.pdb,-27.34742,-23.40197
6KWN.pdb,pMHC_0005.pdb,-27.41561,-23.46773
6KWN.pdb,pMHC_0012.pdb,-27.45541,-23.51699
6KWN.pdb,pMHC_0001.pdb,-27.4837,-23.56026
6KWN.pdb,pMHC_0015.pdb,-27.43435,-23.41597
6KWN.pdb,pMHC_0017.pdb,-27.4089,-23.47126
6KWN.pdb,pMHC_0009.pdb,-27.4065,-23.47083
6KWN.pdb,pMHC_0007.pdb,-27.47627,-23.53843
6KWO.pdb,pMHC_0019.pdb,-25.81376,-22.64059
6KWO.pdb,pMHC_0091.pdb,-19.87099,-15.34509
6KWO.pdb,pMHC_0016.pdb,-26.29214,-23.1068
6KWO.pdb,pMHC_0018.pdb,-27.16412,-23.47602
6KWO.pdb,pMHC_0000.pdb,-27.31223,-23.61969
6KWO.pdb,pMHC_0004.pdb,-27.25899,-23.48888
6KWO.pdb,pMHC_0013.pdb,-25.78626,-22.75984
6KWO.pdb,pMHC_0008.pdb,-27.18485,-23.52385
6KWO.pdb,pMHC_0011.pdb,-27.22492,-23.48383
6KWO.pdb,pMHC_0002.pdb,-27.04994,-23.42992
6KWO.pdb,pMHC_0010.pdb,-25.93247,-22.95555
6KWO.pdb,pMHC_0003.pdb,-26.26516,-23.06688
6KWO.pdb,pMHC_0006.pdb,-25.98687,-22.73795
6KWO.pdb,pMHC_0014.pdb,-27.19683,-23.44129
6KWO.pdb,pMHC_0005.pdb,-26.95888,-23.31954
6KWO.pdb,pMHC_0012.pdb,-26.03653,-22.80402
6KWO.pdb,pMHC_0001.pdb,-27.08577,-23.41304
6KWO.pdb,pMHC_0015.pdb,-27.18086,-23.44708
6KWO.pdb,pMHC_0017.pdb,-25.5981,-22.56698
6KWO.pdb,pMHC_0009.pdb,-27.0975,-23.32014
6KWO.pdb,pMHC_0007.pdb,-26.05851,-22.90369
6KWO.pdb,pMHC_0076.pdb,-19.19573,-14.37061
6KX9.pdb,pMHC_0087.pdb,-24.84085,-20.39412
6KX9.pdb,pMHC_0084.pdb,-23.83739,-20.25257
6KX9.pdb,pMHC_0092.pdb,-24.42676,-20.51977
6KX9.pdb,pMHC_0050.pdb,-22.29326,-17.85043
6KX9.pdb,pMHC_0019.pdb,-26.59324,-24.21079
6KX9.pdb,pMHC_0091.pdb,-23.63997,-19.8895
6KX9.pdb,pMHC_0016.pdb,-27.31891,-24.39592
6KX9.pdb,pMHC_0018.pdb,-26.96042,-24.64614
6KX9.pdb,pMHC_0045.pdb,-23.15026,-18.95156
6KX9.pdb,pMHC_0089.pdb,-25.01166,-21.02883
6KX9.pdb,pMHC_0029.pdb,-22.57469,-16.99478
6KX9.pdb,pMHC_0082.pdb,-24.60698,-21.52305
6KX9.pdb,pMHC_0000.pdb,-27.13976,-24.39775
6KX9.pdb,pMHC_0094.pdb,-23.8568,-20.50524
6KX9.pdb,pMHC_0042.pdb,-23.54247,-19.48374
6KX9.pdb,pMHC_0037.pdb,-22.54053,-18.37602
6KX9.pdb,pMHC_0022.pdb,-23.39033,-18.69707
6KX9.pdb,pMHC_0065.pdb,-22.46537,-17.57456
6KX9.pdb,pMHC_0096.pdb,-23.33159,-18.9533
6KX9.pdb,pMHC_0073.pdb,-23.59722,-18.78135
6KX9.pdb,pMHC_0004.pdb,-25.93813,-22.40845
6KX9.pdb,pMHC_0013.pdb,-26.77336,-24.57387
6KX9.pdb,pMHC_0069.pdb,-22.40196,-18.82368
6KX9.pdb,pMHC_0023.pdb,-24.02713,-20.33568
6KX9.pdb,pMHC_0026.pdb,-21.92972,-17.33413
6KX9.pdb,pMHC_0035.pdb,-22.33186,-18.1965
6KX9.pdb,pMHC_0008.pdb,-26.88472,-23.47653
6KX9.pdb,pMHC_0011.pdb,-26.8015,-24.38062
6KX9.pdb,pMHC_0054.pdb,-22.83952,-17.43545
6KX9.pdb,pMHC_0025.pdb,-23.41153,-18.61875
6KX9.pdb,pMHC_0044.pdb,-22.76981,-18.96416
6KX9.pdb,pMHC_0088.pdb,-21.89747,-16.83673
6KX9.pdb,pMHC_0002.pdb,-27.38244,-24.59567
6KX9.pdb,pMHC_0081.pdb,-22.02681,-17.71232
6KX9.pdb,pMHC_0055.pdb,-22.78424,-18.73812
6KX9.pdb,pMHC_0075.pdb,-24.60237,-20.67863
6KX9.pdb,pMHC_0033.pdb,-23.14921,-19.36943
6KX9.pdb,pMHC_0046.pdb,-24.74236,-21.17081
6KX9.pdb,pMHC_0097.pdb,-23.37313,-19.55545
6KX9.pdb,pMHC_0057.pdb,-24.49858,-18.958
6KX9.pdb,pMHC_0036.pdb,-22.61131,-18.50136
6KX9.pdb,pMHC_0010.pdb,-26.93291,-24.57574
6KX9.pdb,pMHC_0058.pdb,-22.93168,-18.6102
6KX9.pdb,pMHC_0064.pdb,-24.51665,-20.6343
6KX9.pdb,pMHC_0074.pdb,-24.26002,-20.44535
6KX9.pdb,pMHC_0003.pdb,-26.8724,-24.53551
6KX9.pdb,pMHC_0048.pdb,-22.82251,-18.94782
6KX9.pdb,pMHC_0070.pdb,-22.23253,-17.82237
6KX9.pdb,pMHC_0006.pdb,-27.086,-24.12416
6KX9.pdb,pMHC_0052.pdb,-25.17302,-20.67584
6KX9.pdb,pMHC_0032.pdb,-24.15667,-19.75733
6KX9.pdb,pMHC_0043.pdb,-21.96569,-17.51981
6KX9.pdb,pMHC_0059.pdb,-22.03277,-16.81484
6KX9.pdb,pMHC_0014.pdb,-26.71965,-24.40247
6KX9.pdb,pMHC_0086.pdb,-22.81926,-18.54437
6KX9.pdb,pMHC_0093.pdb,-24.88688,-20.35357
6KX9.pdb,pMHC_0060.pdb,-22.89033,-18.64747
6KX9.pdb,pMHC_0098.pdb,-24.30814,-20.58221
6KX9.pdb,pMHC_0083.pdb,-23.66427,-19.34611
6KX9.pdb,pMHC_0056.pdb,-21.77122,-18.71945
6KX9.pdb,pMHC_0077.pdb,-23.23881,-18.31493
6KX9.pdb,pMHC_0062.pdb,-21.68076,-17.62505
6KX9.pdb,pMHC_0061.pdb,-24.46873,-20.75931
6KX9.pdb,pMHC_0038.pdb,-22.76739,-17.77263
6KX9.pdb,pMHC_0072.pdb,-23.54928,-19.41871
6KX9.pdb,pMHC_0053.pdb,-24.40284,-20.6231
6KX9.pdb,pMHC_0005.pdb,-26.80631,-24.38457
6KX9.pdb,pMHC_0040.pdb,-24.80959,-19.99545
6KX9.pdb,pMHC_0012.pdb,-26.45166,-23.26862
6KX9.pdb,pMHC_0034.pdb,-23.56344,-19.32435
6KX9.pdb,pMHC_0095.pdb,-24.22355,-20.1488
6KX9.pdb,pMHC_0078.pdb,-24.13504,-19.4648
6KX9.pdb,pMHC_0030.pdb,-22.65716,-17.79776
6KX9.pdb,pMHC_0051.pdb,-23.80808,-19.5757
6KX9.pdb,pMHC_0067.pdb,-23.92009,-19.538
6KX9.pdb,pMHC_0001.pdb,-26.37183,-23.22239
6KX9.pdb,pMHC_0080.pdb,-23.14676,-18.51461
6KX9.pdb,pMHC_0015.pdb,-26.49982,-23.48781
6KX9.pdb,pMHC_0020.pdb,-24.25716,-19.98594
6KX9.pdb,pMHC_0071.pdb,-22.80313,-19.12777
6KX9.pdb,pMHC_0027.pdb,-23.88524,-19.30425
6KX9.pdb,pMHC_0079.pdb,-24.89458,-21.28794
6KX9.pdb,pMHC_0090.pdb,-24.22743,-19.56401
6KX9.pdb,pMHC_0085.pdb,-22.68901,-18.91901
6KX9.pdb,pMHC_0066.pdb,-23.11279,-19.84393
6KX9.pdb,pMHC_0021.pdb,-23.44942,-19.73672
6KX9.pdb,pMHC_0049.pdb,-22.92734,-18.9208
6KX9.pdb,pMHC_0099.pdb,-22.22377,-18.46971
6KX9.pdb,pMHC_0039.pdb,-25.33606,-21.66884
6KX9.pdb,pMHC_0024.pdb,-22.78163,-18.36785
6KX9.pdb,pMHC_0017.pdb,-26.18974,-23.09403
6KX9.pdb,pMHC_0047.pdb,-22.82978,-18.88309
6KX9.pdb,pMHC_0068.pdb,-24.54265,-20.12804
6KX9.pdb,pMHC_0041.pdb,-24.17273,-20.19337
6KX9.pdb,pMHC_0009.pdb,-26.46857,-24.12422
6KX9.pdb,pMHC_0063.pdb,-23.14162,-18.79034
6KX9.pdb,pMHC_0007.pdb,-26.88724,-24.50519
6KX9.pdb,pMHC_0076.pdb,-23.61399,-19.51155
6KX9.pdb,pMHC_0028.pdb,-22.28508,-18.27708
6KYU.pdb,pMHC_108.pdb,-22.56664,-16.32532
6KYU.pdb,pMHC_101.pdb,-23.4479,-17.11405
6KYU.pdb,pMHC_102.pdb,-23.47235,-17.18306
6KYU.pdb,pMHC_107.pdb,-23.32326,-16.74135
6KYU.pdb,pMHC_106.pdb,-23.21759,-16.4175
6KYU.pdb,pMHC_105.pdb,-23.66944,-17.49424
6KYU.pdb,pMHC_103.pdb,-23.9299,-16.76362
6KYU.pdb,pMHC_100.pdb,-23.16811,-16.72367
6KYU.pdb,pMHC_109.pdb,-23.2577,-16.46909
6KYU.pdb,pMHC_149.pdb,-21.03292,-12.77049
6KYU.pdb,pMHC_104.pdb,-23.00151,-16.48547
6L9M.pdb,pMHC_0084.pdb,-19.97667,-15.31738
6L9M.pdb,pMHC_0019.pdb,-31.37025,-28.49884
6L9M.pdb,pMHC_0016.pdb,-30.60417,-28.04381
6L9M.pdb,pMHC_0018.pdb,-31.41338,-28.63963
6L9M.pdb,pMHC_0000.pdb,-31.21859,-28.42274
6L9M.pdb,pMHC_0065.pdb,-20.20646,-15.82665
6L9M.pdb,pMHC_0096.pdb,-18.13489,-15.05441
6L9M.pdb,pMHC_0004.pdb,-31.42169,-28.73194
6L9M.pdb,pMHC_0013.pdb,-31.18791,-28.53174
6L9M.pdb,pMHC_0008.pdb,-31.36013,-28.71523
6L9M.pdb,pMHC_0011.pdb,-31.51434,-28.68157
6L9M.pdb,pMHC_0002.pdb,-31.49326,-28.85907
6L9M.pdb,pMHC_0010.pdb,-31.23967,-29.01519
6L9M.pdb,pMHC_0003.pdb,-31.24308,-28.4142
6L9M.pdb,pMHC_0006.pdb,-31.58101,-28.77895
6L9M.pdb,pMHC_0052.pdb,-20.93852,-16.28585
6L9M.pdb,pMHC_0014.pdb,-31.34763,-28.58765
6L9M.pdb,pMHC_0083.pdb,-20.13288,-15.17451
6L9M.pdb,pMHC_0005.pdb,-31.26054,-28.98149
6L9M.pdb,pMHC_0012.pdb,-31.36358,-28.59306
6L9M.pdb,pMHC_0001.pdb,-31.36899,-28.50899
6L9M.pdb,pMHC_0015.pdb,-31.31234,-28.59152
6L9M.pdb,pMHC_0017.pdb,-31.22792,-28.43498
6L9M.pdb,pMHC_0009.pdb,-31.2734,-28.49154
6L9M.pdb,pMHC_0007.pdb,-31.22731,-28.42307
6L9N.pdb,pMHC_0019.pdb,-28.54359,-24.3093
6L9N.pdb,pMHC_0016.pdb,-28.82012,-24.60403
6L9N.pdb,pMHC_0018.pdb,-28.72559,-24.55201
6L9N.pdb,pMHC_0045.pdb,-21.02024,-16.22095
6L9N.pdb,pMHC_0000.pdb,-28.89831,-24.7226
6L9N.pdb,pMHC_0004.pdb,-28.51206,-24.27565
6L9N.pdb,pMHC_0013.pdb,-28.43735,-24.21169
6L9N.pdb,pMHC_0008.pdb,-28.71954,-24.49012
6L9N.pdb,pMHC_0011.pdb,-28.45077,-24.20019
6L9N.pdb,pMHC_0088.pdb,-19.55423,-13.10967
6L9N.pdb,pMHC_0002.pdb,-28.56511,-24.32809
6L9N.pdb,pMHC_0010.pdb,-28.64891,-24.41455
6L9N.pdb,pMHC_0003.pdb,-28.68919,-24.43168
6L9N.pdb,pMHC_0006.pdb,-28.50806,-24.22907
6L9N.pdb,pMHC_0032.pdb,-20.09366,-14.62606
6L9N.pdb,pMHC_0014.pdb,-28.49422,-24.30358
6L9N.pdb,pMHC_0060.pdb,-19.79789,-14.26899
6L9N.pdb,pMHC_0005.pdb,-28.63086,-24.43289
6L9N.pdb,pMHC_0012.pdb,-28.78445,-24.56972
6L9N.pdb,pMHC_0001.pdb,-28.62447,-24.35998
6L9N.pdb,pMHC_0015.pdb,-28.66257,-24.48954
6L9N.pdb,pMHC_0021.pdb,-21.18575,-16.59724
6L9N.pdb,pMHC_0017.pdb,-28.68227,-24.4902
6L9N.pdb,pMHC_0009.pdb,-28.81405,-24.59558
6L9N.pdb,pMHC_0007.pdb,-28.28862,-24.09397
6LF8.pdb,pMHC_008.pdb,-26.33357,-22.25535
6LF8.pdb,pMHC_046.pdb,-11.65177,-4.88811
6LF8.pdb,pMHC_004.pdb,-26.38365,-22.18087
6LF8.pdb,pMHC_038.pdb,-21.93617,-17.55068
6LF8.pdb,pMHC_007.pdb,-26.02326,-22.32276
6LF8.pdb,pMHC_006.pdb,-26.53719,-22.30512
6LF8.pdb,pMHC_024.pdb,-25.25449,-20.92611
6LF8.pdb,pMHC_001.pdb,-26.83161,-22.64533
6LF8.pdb,pMHC_005.pdb,-26.5407,-21.75177
6LF8.pdb,pMHC_002.pdb,-26.19493,-22.17529
6LF8.pdb,pMHC_014.pdb,-23.3376,-19.31103
6LF8.pdb,pMHC_000.pdb,-26.06539,-21.8858
6LF8.pdb,pMHC_009.pdb,-25.95634,-22.32167
6LF8.pdb,pMHC_003.pdb,-26.10862,-22.23103
6LF9.pdb,pMHC_108.pdb,-20.41336,-15.33381
6LF9.pdb,pMHC_008.pdb,-30.85534,-25.13202
6LF9.pdb,pMHC_101.pdb,-20.26428,-16.67962
6LF9.pdb,pMHC_132.pdb,-18.65903,-13.6679
6LF9.pdb,pMHC_115.pdb,-19.83588,-15.76463
6LF9.pdb,pMHC_125.pdb,-20.07774,-15.7701
