pdb_code,filename,gradock,molPDF
7CJQ.pdb,pMHC_141.pdb,128611.164,319.3798522949219
7CJQ.pdb,pMHC_100.pdb,127615.977,319.3447265625
7CJQ.pdb,pMHC_034.pdb,129670.656,322.6889343261719
7CJQ.pdb,pMHC_037.pdb,128958.273,321.5072937011719
7CJQ.pdb,pMHC_025.pdb,129143.727,323.02105712890625
7CJQ.pdb,pMHC_138.pdb,128628.32,321.1328430175781
7CJQ.pdb,pMHC_020.pdb,128628.891,320.93536376953125
7CJQ.pdb,pMHC_120.pdb,128655.031,320.138671875
7CJQ.pdb,pMHC_017.pdb,129378.016,322.17205810546875
7CJQ.pdb,pMHC_147.pdb,128679.117,318.79840087890625
7CJQ.pdb,pMHC_118.pdb,128272.312,321.0068664550781
7CJQ.pdb,pMHC_028.pdb,129097.531,322.3477478027344
7CJQ.pdb,pMHC_043.pdb,128315.656,320.0170593261719
7CJQ.pdb,pMHC_044.pdb,128320.195,320.6866760253906
7CJQ.pdb,pMHC_049.pdb,128278.805,320.6363525390625
7CJQ.pdb,pMHC_014.pdb,129818.742,320.7700500488281
7CJQ.pdb,pMHC_039.pdb,129428.008,322.1551818847656
7CJQ.pdb,pMHC_109.pdb,127605.812,319.99029541015625
7CJQ.pdb,pMHC_035.pdb,128893.961,321.10107421875
7CJQ.pdb,pMHC_144.pdb,128554.766,320.1270751953125
7CJQ.pdb,pMHC_031.pdb,128566.242,320.046630859375
7CJQ.pdb,pMHC_131.pdb,127652.484,320.452880859375
7CJQ.pdb,pMHC_104.pdb,127731.594,319.4315490722656
7CJQ.pdb,pMHC_015.pdb,129015.125,320.5271911621094
7DC6.pdb,pMHC_108.pdb,132839.094,322.00848388671875
7DC6.pdb,pMHC_008.pdb,132859.047,321.93487548828125
7DC6.pdb,pMHC_101.pdb,132729.016,321.62353515625
7DC6.pdb,pMHC_102.pdb,132855.25,321.2574768066406
7DC6.pdb,pMHC_107.pdb,132867.469,321.4918212890625
7DC6.pdb,pMHC_004.pdb,132880.438,321.68414306640625
7DC6.pdb,pMHC_007.pdb,132959.75,322.1083068847656
7DC6.pdb,pMHC_139.pdb,0.0,322.6011047363281
7DC6.pdb,pMHC_106.pdb,132687.453,321.3034973144531
7DC6.pdb,pMHC_006.pdb,133171.422,321.842529296875
7DC6.pdb,pMHC_105.pdb,132772.734,321.30426025390625
7DC6.pdb,pMHC_103.pdb,132758.156,321.753662109375
7DC6.pdb,pMHC_100.pdb,132791.688,321.4938049316406
7DC6.pdb,pMHC_001.pdb,133176.203,321.1271057128906
7DC6.pdb,pMHC_005.pdb,132943.062,321.5611572265625
7DC6.pdb,pMHC_002.pdb,132744.797,321.6380615234375
7DC6.pdb,pMHC_109.pdb,132789.203,321.6561584472656
7DC6.pdb,pMHC_000.pdb,132789.859,321.6935119628906
7DC6.pdb,pMHC_009.pdb,133020.109,321.36212158203125
7DC6.pdb,pMHC_003.pdb,133041.203,321.532470703125
7DC6.pdb,pMHC_104.pdb,132883.5,323.4200439453125
7EJL.pdb,pMHC_0019.pdb,134920.109,321.30084228515625
7EJL.pdb,pMHC_0016.pdb,134867.984,321.2004699707031
7EJL.pdb,pMHC_0018.pdb,135024.641,321.36444091796875
7EJL.pdb,pMHC_0000.pdb,134753.734,321.0708923339844
7EJL.pdb,pMHC_0004.pdb,134923.016,321.2908630371094
7EJL.pdb,pMHC_0013.pdb,134896.953,321.1213073730469
7EJL.pdb,pMHC_0008.pdb,134575.422,320.9158935546875
7EJL.pdb,pMHC_0011.pdb,134685.469,320.83123779296875
7EJL.pdb,pMHC_0002.pdb,134938.625,321.2552185058594
7EJL.pdb,pMHC_0010.pdb,134629.641,321.2917785644531
7EJL.pdb,pMHC_0003.pdb,134734.359,321.4364013671875
7EJL.pdb,pMHC_0006.pdb,134899.078,321.02423095703125
7EJL.pdb,pMHC_0014.pdb,134819.469,321.17437744140625
7EJL.pdb,pMHC_0062.pdb,135520.484,323.22027587890625
7EJL.pdb,pMHC_0005.pdb,134734.875,321.4887390136719
7EJL.pdb,pMHC_0012.pdb,134695.812,320.7150573730469
7EJL.pdb,pMHC_0001.pdb,134706.547,321.0328063964844
7EJL.pdb,pMHC_0015.pdb,134786.797,321.1648254394531
7EJL.pdb,pMHC_0090.pdb,134232.328,321.9881591796875
7EJL.pdb,pMHC_0017.pdb,134645.875,321.4725036621094
7EJL.pdb,pMHC_0009.pdb,134893.953,320.79345703125
7EJL.pdb,pMHC_0007.pdb,134780.109,321.06378173828125
7EJM.pdb,pMHC_0019.pdb,134629.375,321.3807678222656
7EJM.pdb,pMHC_0016.pdb,134518.484,321.0282897949219
7EJM.pdb,pMHC_0018.pdb,134594.688,321.7054748535156
7EJM.pdb,pMHC_0000.pdb,134643.297,321.27447509765625
7EJM.pdb,pMHC_0004.pdb,134737.406,321.2334899902344
7EJM.pdb,pMHC_0013.pdb,134589.188,321.3073425292969
7EJM.pdb,pMHC_0008.pdb,134705.797,320.7275390625
7EJM.pdb,pMHC_0011.pdb,134486.719,321.0953063964844
7EJM.pdb,pMHC_0002.pdb,134561.703,321.2361145019531
7EJM.pdb,pMHC_0010.pdb,134591.531,320.91119384765625
7EJM.pdb,pMHC_0003.pdb,134674.0,321.0476989746094
7EJM.pdb,pMHC_0006.pdb,134590.0,321.4153747558594
7EJM.pdb,pMHC_0059.pdb,135917.391,322.6903076171875
7EJM.pdb,pMHC_0014.pdb,134496.234,321.0711364746094
7EJM.pdb,pMHC_0005.pdb,134453.562,321.364990234375
7EJM.pdb,pMHC_0012.pdb,134733.797,321.352783203125
7EJM.pdb,pMHC_0001.pdb,134567.922,321.42803955078125
7EJM.pdb,pMHC_0015.pdb,134507.172,321.1580505371094
7EJM.pdb,pMHC_0017.pdb,134578.781,321.28466796875
7EJM.pdb,pMHC_0009.pdb,134702.016,321.1519775390625
7EJM.pdb,pMHC_0007.pdb,134359.25,321.05291748046875
7EJN.pdb,pMHC_0019.pdb,136388.5,321.22198486328125
7EJN.pdb,pMHC_0016.pdb,136334.141,321.1859130859375
7EJN.pdb,pMHC_0018.pdb,136656.781,320.33990478515625
7EJN.pdb,pMHC_0000.pdb,136451.391,321.4234619140625
7EJN.pdb,pMHC_0022.pdb,135991.938,321.3683776855469
7EJN.pdb,pMHC_0004.pdb,136580.453,320.80419921875
7EJN.pdb,pMHC_0013.pdb,136587.203,321.34619140625
7EJN.pdb,pMHC_0008.pdb,136341.906,321.039794921875
7EJN.pdb,pMHC_0011.pdb,136423.391,321.1526794433594
7EJN.pdb,pMHC_0002.pdb,136604.781,320.9859619140625
7EJN.pdb,pMHC_0097.pdb,136565.391,321.9393310546875
7EJN.pdb,pMHC_0010.pdb,136666.406,321.58740234375
7EJN.pdb,pMHC_0003.pdb,136456.453,321.07098388671875
7EJN.pdb,pMHC_0070.pdb,136511.031,322.094970703125
7EJN.pdb,pMHC_0006.pdb,136267.031,320.9481201171875
7EJN.pdb,pMHC_0059.pdb,135797.516,320.77276611328125
7EJN.pdb,pMHC_0014.pdb,136501.297,320.749267578125
7EJN.pdb,pMHC_0086.pdb,136487.781,320.4892272949219
7EJN.pdb,pMHC_0005.pdb,136576.875,321.661865234375
7EJN.pdb,pMHC_0012.pdb,136247.234,321.1791076660156
7EJN.pdb,pMHC_0001.pdb,136300.328,321.2544860839844
7EJN.pdb,pMHC_0015.pdb,136528.031,321.0278625488281
7EJN.pdb,pMHC_0020.pdb,136026.641,321.4425354003906
7EJN.pdb,pMHC_0049.pdb,135351.953,321.0582580566406
7EJN.pdb,pMHC_0099.pdb,135744.422,321.84088134765625
7EJN.pdb,pMHC_0017.pdb,136734.516,321.2944641113281
7EJN.pdb,pMHC_0009.pdb,136493.078,321.336669921875
7EJN.pdb,pMHC_0007.pdb,136464.938,321.1068420410156
7EM9.pdb,pMHC_108.pdb,133002.578,323.2026062011719
7EM9.pdb,pMHC_008.pdb,132881.828,324.09576416015625
7EM9.pdb,pMHC_101.pdb,132970.125,323.2381286621094
7EM9.pdb,pMHC_115.pdb,133108.016,323.6949462890625
7EM9.pdb,pMHC_046.pdb,133301.953,323.9881591796875
7EM9.pdb,pMHC_030.pdb,133169.844,324.1631774902344
7EM9.pdb,pMHC_032.pdb,132905.594,324.4107666015625
7EM9.pdb,pMHC_047.pdb,133656.812,323.8787536621094
7EM9.pdb,pMHC_146.pdb,132937.312,323.8229675292969
7EM9.pdb,pMHC_125.pdb,132892.031,323.0336608886719
7EM9.pdb,pMHC_021.pdb,133077.859,324.1214294433594
7EM9.pdb,pMHC_011.pdb,133240.812,323.98297119140625
7EM9.pdb,pMHC_126.pdb,132902.766,323.2219543457031
7EM9.pdb,pMHC_042.pdb,133149.375,324.4245300292969
7EM9.pdb,pMHC_122.pdb,132716.859,323.2650451660156
7EM9.pdb,pMHC_102.pdb,133040.516,323.4557189941406
7EM9.pdb,pMHC_137.pdb,132500.234,323.9141540527344
7EM9.pdb,pMHC_023.pdb,132947.375,323.652099609375
7EM9.pdb,pMHC_107.pdb,132883.875,323.41180419921875
7EM9.pdb,pMHC_117.pdb,133403.672,324.5342712402344
7EM9.pdb,pMHC_142.pdb,132672.047,323.9550476074219
7EM9.pdb,pMHC_048.pdb,133445.234,324.73297119140625
7EM9.pdb,pMHC_004.pdb,132754.219,324.1334228515625
7EM9.pdb,pMHC_038.pdb,133601.625,324.5115051269531
7EM9.pdb,pMHC_018.pdb,133444.891,323.86724853515625
7EM9.pdb,pMHC_016.pdb,133497.688,324.4696960449219
7EM9.pdb,pMHC_040.pdb,133163.5,324.4249267578125
7EM9.pdb,pMHC_007.pdb,132905.562,323.99261474609375
7EM9.pdb,pMHC_110.pdb,132617.891,323.11151123046875
7EM9.pdb,pMHC_019.pdb,133136.922,323.83917236328125
7EM9.pdb,pMHC_124.pdb,132492.688,323.684814453125
7EM9.pdb,pMHC_128.pdb,132578.953,323.42706298828125
7EM9.pdb,pMHC_027.pdb,133269.453,324.0279541015625
7EM9.pdb,pMHC_036.pdb,133064.172,324.9088134765625
7EM9.pdb,pMHC_148.pdb,132998.672,323.5067443847656
7EM9.pdb,pMHC_013.pdb,133066.859,324.14544677734375
7EM9.pdb,pMHC_106.pdb,132979.906,323.4401550292969
7EM9.pdb,pMHC_006.pdb,132839.25,324.3194580078125
7EM9.pdb,pMHC_024.pdb,133099.875,323.8358154296875
7EM9.pdb,pMHC_105.pdb,132825.75,323.4684753417969
7EM9.pdb,pMHC_145.pdb,132543.328,323.51861572265625
7EM9.pdb,pMHC_103.pdb,132946.062,322.7944641113281
7EM9.pdb,pMHC_141.pdb,132798.422,323.2993469238281
7EM9.pdb,pMHC_100.pdb,133051.688,323.5153503417969
7EM9.pdb,pMHC_037.pdb,133324.5,323.915771484375
7EM9.pdb,pMHC_136.pdb,132897.953,323.4187927246094
7EM9.pdb,pMHC_025.pdb,133204.672,324.1265563964844
7EM9.pdb,pMHC_138.pdb,132385.609,324.1839294433594
7EM9.pdb,pMHC_020.pdb,133110.25,323.4404602050781
7EM9.pdb,pMHC_129.pdb,133169.156,324.0948486328125
7EM9.pdb,pMHC_120.pdb,132810.312,323.0262145996094
7EM9.pdb,pMHC_143.pdb,133141.625,323.3177795410156
7EM9.pdb,pMHC_022.pdb,133579.891,324.22430419921875
7EM9.pdb,pMHC_112.pdb,132675.75,323.4726257324219
7EM9.pdb,pMHC_017.pdb,133118.766,324.1665344238281
7EM9.pdb,pMHC_147.pdb,132494.391,324.2273864746094
7EM9.pdb,pMHC_127.pdb,132559.562,323.6796875
7EM9.pdb,pMHC_001.pdb,132816.984,323.52362060546875
7EM9.pdb,pMHC_118.pdb,133119.359,323.19580078125
7EM9.pdb,pMHC_134.pdb,132489.047,323.39312744140625
7EM9.pdb,pMHC_005.pdb,133037.719,323.62847900390625
7EM9.pdb,pMHC_028.pdb,133149.906,324.10467529296875
7EM9.pdb,pMHC_043.pdb,133175.375,324.1999206542969
7EM9.pdb,pMHC_123.pdb,132604.516,324.3670959472656
7EM9.pdb,pMHC_044.pdb,132933.672,323.8774719238281
7EM9.pdb,pMHC_049.pdb,133158.094,323.96502685546875
7EM9.pdb,pMHC_116.pdb,132800.5,324.2146301269531
7EM9.pdb,pMHC_002.pdb,132905.438,323.7920837402344
7EM9.pdb,pMHC_014.pdb,133086.875,324.4253234863281
7EM9.pdb,pMHC_119.pdb,132705.984,323.1235046386719
7EM9.pdb,pMHC_130.pdb,133237.656,323.5845947265625
7EM9.pdb,pMHC_121.pdb,132984.141,324.4052429199219
7EM9.pdb,pMHC_039.pdb,133250.422,324.1529846191406
7EM9.pdb,pMHC_109.pdb,132671.578,323.17822265625
7EM9.pdb,pMHC_029.pdb,133263.344,324.6026611328125
7EM9.pdb,pMHC_000.pdb,132878.594,324.00592041015625
7EM9.pdb,pMHC_144.pdb,132410.266,323.4997253417969
7EM9.pdb,pMHC_009.pdb,132866.859,323.8753662109375
7EM9.pdb,pMHC_012.pdb,133463.359,323.8635559082031
7EM9.pdb,pMHC_113.pdb,133132.359,324.0343933105469
7EM9.pdb,pMHC_010.pdb,133131.156,324.1531066894531
7EM9.pdb,pMHC_111.pdb,132547.719,324.00079345703125
7EM9.pdb,pMHC_149.pdb,133136.812,322.9060974121094
7EM9.pdb,pMHC_003.pdb,132932.891,323.935791015625
7EM9.pdb,pMHC_131.pdb,132505.125,323.94256591796875
7EM9.pdb,pMHC_140.pdb,132687.406,323.77276611328125
7EM9.pdb,pMHC_104.pdb,132910.062,323.6085205078125
7EM9.pdb,pMHC_114.pdb,132692.203,323.6051940917969
7EM9.pdb,pMHC_133.pdb,133032.469,326.7210998535156
7EM9.pdb,pMHC_015.pdb,133116.234,324.1342468261719
7EMA.pdb,pMHC_0084.pdb,134757.453,326.2145080566406
7EMA.pdb,pMHC_0092.pdb,134374.984,325.58355712890625
7EMA.pdb,pMHC_0050.pdb,134758.656,325.93853759765625
7EMA.pdb,pMHC_0019.pdb,134673.031,325.4737854003906
7EMA.pdb,pMHC_0016.pdb,134852.266,325.71630859375
7EMA.pdb,pMHC_0018.pdb,134664.172,325.7342529296875
7EMA.pdb,pMHC_0029.pdb,134813.422,325.5978088378906
7EMA.pdb,pMHC_0000.pdb,134687.484,325.6277160644531
7EMA.pdb,pMHC_0022.pdb,134485.922,325.68316650390625
7EMA.pdb,pMHC_0096.pdb,134671.562,325.5934753417969
7EMA.pdb,pMHC_0004.pdb,134796.25,325.7377624511719
7EMA.pdb,pMHC_0013.pdb,134790.328,325.64837646484375
7EMA.pdb,pMHC_0069.pdb,135079.031,325.49365234375
7EMA.pdb,pMHC_0023.pdb,134655.328,325.83892822265625
7EMA.pdb,pMHC_0026.pdb,134631.5,325.57745361328125
7EMA.pdb,pMHC_0008.pdb,134811.609,325.61932373046875
7EMA.pdb,pMHC_0011.pdb,134692.219,325.43084716796875
7EMA.pdb,pMHC_0025.pdb,135131.688,325.0915222167969
7EMA.pdb,pMHC_0088.pdb,134825.516,325.5374450683594
7EMA.pdb,pMHC_0002.pdb,134849.078,325.47198486328125
7EMA.pdb,pMHC_0081.pdb,134999.547,325.8555603027344
7EMA.pdb,pMHC_0057.pdb,134514.25,326.1047058105469
7EMA.pdb,pMHC_0010.pdb,134788.047,325.8673095703125
7EMA.pdb,pMHC_0058.pdb,134381.422,325.13775634765625
7EMA.pdb,pMHC_0064.pdb,134668.625,325.5031433105469
7EMA.pdb,pMHC_0074.pdb,134556.078,325.7650451660156
7EMA.pdb,pMHC_0003.pdb,134705.828,325.7907409667969
7EMA.pdb,pMHC_0048.pdb,134664.484,325.31903076171875
7EMA.pdb,pMHC_0006.pdb,134625.453,325.7957763671875
7EMA.pdb,pMHC_0052.pdb,134817.234,325.5816650390625
7EMA.pdb,pMHC_0032.pdb,135219.859,325.44244384765625
7EMA.pdb,pMHC_0043.pdb,135224.188,325.9153747558594
7EMA.pdb,pMHC_0014.pdb,134731.094,325.47265625
7EMA.pdb,pMHC_0060.pdb,134769.938,325.3597106933594
7EMA.pdb,pMHC_0098.pdb,134853.281,327.4412536621094
7EMA.pdb,pMHC_0083.pdb,135044.078,325.45013427734375
7EMA.pdb,pMHC_0056.pdb,134976.109,325.75531005859375
7EMA.pdb,pMHC_0077.pdb,134926.406,325.91473388671875
7EMA.pdb,pMHC_0062.pdb,134462.672,325.71148681640625
7EMA.pdb,pMHC_0038.pdb,134591.656,326.1695251464844
7EMA.pdb,pMHC_0005.pdb,134848.312,325.972900390625
7EMA.pdb,pMHC_0040.pdb,134840.656,325.63092041015625
7EMA.pdb,pMHC_0012.pdb,134746.609,325.31658935546875
7EMA.pdb,pMHC_0031.pdb,134695.078,325.8489074707031
7EMA.pdb,pMHC_0095.pdb,134674.297,325.76422119140625
7EMA.pdb,pMHC_0030.pdb,134504.031,327.1614685058594
7EMA.pdb,pMHC_0051.pdb,135263.016,325.62017822265625
7EMA.pdb,pMHC_0001.pdb,134695.953,325.9744567871094
7EMA.pdb,pMHC_0015.pdb,134757.844,325.4308166503906
7EMA.pdb,pMHC_0020.pdb,134568.734,327.3369445800781
7EMA.pdb,pMHC_0079.pdb,135200.938,327.1634521484375
7EMA.pdb,pMHC_0090.pdb,139579.859,342.1763610839844
7EMA.pdb,pMHC_0085.pdb,134918.547,325.5772399902344
7EMA.pdb,pMHC_0049.pdb,134857.953,325.4826354980469
7EMA.pdb,pMHC_0039.pdb,134628.891,325.49945068359375
7EMA.pdb,pMHC_0017.pdb,134809.984,325.83197021484375
7EMA.pdb,pMHC_0047.pdb,134893.312,325.2310791015625
7EMA.pdb,pMHC_0009.pdb,134678.609,325.5106506347656
7EMA.pdb,pMHC_0063.pdb,134556.359,325.8569030761719
7EMA.pdb,pMHC_0007.pdb,134790.078,325.3863830566406
7EMA.pdb,pMHC_0076.pdb,134656.234,325.76812744140625
7EMB.pdb,pMHC_0087.pdb,0.0,326.2597961425781
7EMB.pdb,pMHC_0019.pdb,134714.406,326.0318603515625
7EMB.pdb,pMHC_0091.pdb,134678.359,326.46563720703125
7EMB.pdb,pMHC_0016.pdb,134805.312,325.8467712402344
7EMB.pdb,pMHC_0018.pdb,134582.734,326.1597900390625
7EMB.pdb,pMHC_0000.pdb,134637.188,326.0577087402344
7EMB.pdb,pMHC_0004.pdb,134718.984,325.7989807128906
7EMB.pdb,pMHC_0013.pdb,134551.719,326.52264404296875
7EMB.pdb,pMHC_0008.pdb,134689.906,326.30535888671875
7EMB.pdb,pMHC_0011.pdb,134706.922,326.5850524902344
7EMB.pdb,pMHC_0088.pdb,134924.062,325.7708740234375
7EMB.pdb,pMHC_0002.pdb,134561.141,326.5546569824219
7EMB.pdb,pMHC_0081.pdb,134773.469,326.11773681640625
7EMB.pdb,pMHC_0033.pdb,134953.734,325.7802429199219
7EMB.pdb,pMHC_0097.pdb,135659.438,328.0960388183594
7EMB.pdb,pMHC_0036.pdb,134989.078,326.2425537109375
7EMB.pdb,pMHC_0010.pdb,134869.453,326.4126281738281
7EMB.pdb,pMHC_0003.pdb,134647.375,326.250732421875
7EMB.pdb,pMHC_0006.pdb,134694.469,326.6349182128906
7EMB.pdb,pMHC_0014.pdb,134847.953,326.12969970703125
7EMB.pdb,pMHC_0056.pdb,134674.188,325.73626708984375
7EMB.pdb,pMHC_0038.pdb,134860.469,325.9508972167969
7EMB.pdb,pMHC_0005.pdb,134760.922,326.2943420410156
7EMB.pdb,pMHC_0012.pdb,134771.031,326.64178466796875
7EMB.pdb,pMHC_0001.pdb,134755.797,326.3505554199219
7EMB.pdb,pMHC_0015.pdb,134852.547,326.304931640625
7EMB.pdb,pMHC_0071.pdb,0.0,325.99383544921875
7EMB.pdb,pMHC_0021.pdb,135287.359,325.66876220703125
7EMB.pdb,pMHC_0024.pdb,134688.703,325.8219909667969
7EMB.pdb,pMHC_0017.pdb,134684.25,326.7327880859375
7EMB.pdb,pMHC_0068.pdb,134723.938,325.62969970703125
7EMB.pdb,pMHC_0009.pdb,134752.656,325.98406982421875
7EMB.pdb,pMHC_0007.pdb,134867.688,326.5379943847656
7EMB.pdb,pMHC_0076.pdb,136383.984,326.4302978515625
7EMC.pdb,pMHC_0019.pdb,132448.469,321.5738525390625
7EMC.pdb,pMHC_0016.pdb,132352.719,321.4367370605469
7EMC.pdb,pMHC_0018.pdb,132556.547,322.16717529296875
7EMC.pdb,pMHC_0000.pdb,132387.969,321.50897216796875
7EMC.pdb,pMHC_0004.pdb,132438.156,320.95330810546875
7EMC.pdb,pMHC_0013.pdb,132464.375,321.6330261230469
7EMC.pdb,pMHC_0008.pdb,132372.484,321.6473693847656
7EMC.pdb,pMHC_0011.pdb,132548.0,321.32806396484375
7EMC.pdb,pMHC_0025.pdb,132372.844,321.57647705078125
7EMC.pdb,pMHC_0088.pdb,132268.781,321.61334228515625
7EMC.pdb,pMHC_0002.pdb,132304.531,321.4794921875
7EMC.pdb,pMHC_0010.pdb,132564.828,321.35992431640625
7EMC.pdb,pMHC_0003.pdb,132366.203,321.5660705566406
7EMC.pdb,pMHC_0006.pdb,132289.484,321.9849853515625
7EMC.pdb,pMHC_0043.pdb,132312.906,321.1623229980469
7EMC.pdb,pMHC_0059.pdb,132599.688,321.32244873046875
7EMC.pdb,pMHC_0014.pdb,132424.406,321.66998291015625
7EMC.pdb,pMHC_0005.pdb,132425.031,321.57928466796875
7EMC.pdb,pMHC_0012.pdb,132252.344,321.7906494140625
7EMC.pdb,pMHC_0031.pdb,132573.719,321.8155212402344
7EMC.pdb,pMHC_0001.pdb,132361.5,322.13824462890625
7EMC.pdb,pMHC_0015.pdb,132285.688,321.490478515625
7EMC.pdb,pMHC_0027.pdb,132622.922,321.3938903808594
7EMC.pdb,pMHC_0090.pdb,132962.594,321.3359680175781
7EMC.pdb,pMHC_0017.pdb,132498.0,321.67791748046875
7EMC.pdb,pMHC_0009.pdb,132509.234,321.285400390625
7EMC.pdb,pMHC_0007.pdb,132551.672,321.90570068359375
7EMD.pdb,pMHC_0019.pdb,133195.078,323.4426574707031
7EMD.pdb,pMHC_0016.pdb,133181.859,323.527099609375
7EMD.pdb,pMHC_0018.pdb,133192.703,323.2615966796875
7EMD.pdb,pMHC_0000.pdb,133117.328,323.8359375
7EMD.pdb,pMHC_0065.pdb,133682.016,323.5937805175781
7EMD.pdb,pMHC_0004.pdb,133142.297,323.28546142578125
7EMD.pdb,pMHC_0013.pdb,133145.297,323.2069091796875
7EMD.pdb,pMHC_0069.pdb,133370.984,323.0911560058594
7EMD.pdb,pMHC_0023.pdb,133078.562,323.23809814453125
7EMD.pdb,pMHC_0026.pdb,132932.891,323.6536560058594
7EMD.pdb,pMHC_0008.pdb,133225.109,323.5455017089844
7EMD.pdb,pMHC_0011.pdb,133223.562,323.3592224121094
7EMD.pdb,pMHC_0025.pdb,133118.594,323.67572021484375
7EMD.pdb,pMHC_0002.pdb,133183.984,323.1566467285156
7EMD.pdb,pMHC_0055.pdb,132978.656,323.592529296875
7EMD.pdb,pMHC_0036.pdb,133524.391,323.4088439941406
7EMD.pdb,pMHC_0010.pdb,133172.078,323.114501953125
7EMD.pdb,pMHC_0058.pdb,133132.672,323.50640869140625
7EMD.pdb,pMHC_0003.pdb,133117.359,323.3698425292969
7EMD.pdb,pMHC_0006.pdb,133182.469,323.74420166015625
7EMD.pdb,pMHC_0052.pdb,133477.75,323.55914306640625
7EMD.pdb,pMHC_0059.pdb,133459.484,323.34912109375
7EMD.pdb,pMHC_0014.pdb,133092.219,323.24786376953125
7EMD.pdb,pMHC_0060.pdb,133842.578,323.21728515625
7EMD.pdb,pMHC_0005.pdb,133149.391,323.2889404296875
7EMD.pdb,pMHC_0012.pdb,133144.094,323.34814453125
7EMD.pdb,pMHC_0001.pdb,133147.125,323.4544677734375
7EMD.pdb,pMHC_0015.pdb,133226.719,323.3519287109375
7EMD.pdb,pMHC_0020.pdb,133561.734,323.0787048339844
7EMD.pdb,pMHC_0079.pdb,134091.516,323.15545654296875
7EMD.pdb,pMHC_0085.pdb,133776.188,323.3271789550781
7EMD.pdb,pMHC_0066.pdb,133625.828,323.5281066894531
7EMD.pdb,pMHC_0017.pdb,133134.594,323.63067626953125
7EMD.pdb,pMHC_0009.pdb,133098.062,323.67340087890625
7EMD.pdb,pMHC_0063.pdb,133511.094,322.8794860839844
7EMD.pdb,pMHC_0007.pdb,133137.141,323.5985107421875
7EMD.pdb,pMHC_0076.pdb,132834.531,324.66168212890625
7F4W.pdb,pMHC_0087.pdb,135103.141,321.9074401855469
7F4W.pdb,pMHC_0019.pdb,135002.922,322.241455078125
7F4W.pdb,pMHC_0091.pdb,135481.516,323.5583801269531
7F4W.pdb,pMHC_0016.pdb,134946.125,321.93780517578125
7F4W.pdb,pMHC_0018.pdb,134901.875,321.9017028808594
7F4W.pdb,pMHC_0045.pdb,135287.172,322.3018798828125
7F4W.pdb,pMHC_0089.pdb,135204.156,322.5918273925781
7F4W.pdb,pMHC_0082.pdb,135405.234,322.3078308105469
7F4W.pdb,pMHC_0000.pdb,135003.703,321.80145263671875
7F4W.pdb,pMHC_0037.pdb,135346.297,322.7201843261719
7F4W.pdb,pMHC_0096.pdb,135170.094,322.45281982421875
7F4W.pdb,pMHC_0004.pdb,134971.703,321.74578857421875
7F4W.pdb,pMHC_0013.pdb,135007.812,321.9556884765625
7F4W.pdb,pMHC_0069.pdb,135015.234,321.9723205566406
7F4W.pdb,pMHC_0008.pdb,134872.812,321.90478515625
7F4W.pdb,pMHC_0011.pdb,135063.062,322.0136413574219
7F4W.pdb,pMHC_0054.pdb,135541.375,323.7002868652344
7F4W.pdb,pMHC_0044.pdb,135193.5,321.8917541503906
7F4W.pdb,pMHC_0088.pdb,135717.328,322.6131896972656
7F4W.pdb,pMHC_0002.pdb,134911.25,322.23223876953125
7F4W.pdb,pMHC_0081.pdb,135765.578,323.45025634765625
7F4W.pdb,pMHC_0097.pdb,135460.688,322.8923034667969
7F4W.pdb,pMHC_0057.pdb,135335.828,322.19903564453125
7F4W.pdb,pMHC_0010.pdb,134997.422,322.0180358886719
7F4W.pdb,pMHC_0074.pdb,135398.797,321.56549072265625
7F4W.pdb,pMHC_0003.pdb,134953.516,322.12158203125
7F4W.pdb,pMHC_0006.pdb,134886.297,321.7672119140625
7F4W.pdb,pMHC_0043.pdb,135210.297,322.2635498046875
7F4W.pdb,pMHC_0059.pdb,134476.734,324.5704040527344
7F4W.pdb,pMHC_0014.pdb,134995.016,322.040771484375
7F4W.pdb,pMHC_0098.pdb,135115.688,322.82904052734375
7F4W.pdb,pMHC_0083.pdb,135361.828,322.21392822265625
7F4W.pdb,pMHC_0077.pdb,134932.844,321.8581848144531
7F4W.pdb,pMHC_0061.pdb,135708.594,323.1962890625
7F4W.pdb,pMHC_0005.pdb,134990.609,321.4970397949219
7F4W.pdb,pMHC_0040.pdb,135193.922,321.2782287597656
7F4W.pdb,pMHC_0012.pdb,134980.812,322.1226501464844
7F4W.pdb,pMHC_0034.pdb,134922.406,322.4453430175781
7F4W.pdb,pMHC_0095.pdb,134963.875,321.96807861328125
7F4W.pdb,pMHC_0078.pdb,135193.234,322.38714599609375
7F4W.pdb,pMHC_0030.pdb,135631.094,324.40106201171875
7F4W.pdb,pMHC_0051.pdb,135368.328,950.04248046875
7F4W.pdb,pMHC_0067.pdb,135631.328,323.50701904296875
7F4W.pdb,pMHC_0001.pdb,134947.625,321.9153747558594
7F4W.pdb,pMHC_0015.pdb,134890.609,322.1457824707031
7F4W.pdb,pMHC_0020.pdb,135472.953,322.446533203125
7F4W.pdb,pMHC_0071.pdb,135079.188,322.0103759765625
7F4W.pdb,pMHC_0085.pdb,135098.391,322.3312072753906
7F4W.pdb,pMHC_0099.pdb,135347.625,323.16558837890625
7F4W.pdb,pMHC_0017.pdb,134842.875,322.1651916503906
7F4W.pdb,pMHC_0041.pdb,136083.891,323.0462341308594
